,X,Y,Part,Photo_id,Human_id
3,403,368,RM,32,356
4,455,371,LM,32,356
5,330,306,REar,32,356
6,533,314,LEar,32,356
0,436,307,Nose,33,356
1,388,269,REye,33,356
2,465,272,LEye,33,356
3,402,369,RM,33,356
4,449,371,LM,33,356
5,298,310,REar,33,356
6,487,317,LEar,33,356
0,439,307,Nose,34,356
1,380,267,REye,34,356
2,451,273,LEye,34,356
3,394,370,RM,34,356
4,440,371,LM,34,356
5,264,309,REar,34,356
6,433,303,LEar,34,356
0,429,305,Nose,35,356
1,420,264,REye,35,356
2,489,268,LEye,35,356
3,415,354,RM,35,356
4,479,362,LM,35,356
5,434,302,REar,35,356
6,597,315,LEar,35,356
0,432,304,Nose,36,356
1,406,264,REye,36,356
2,482,268,LEye,36,356
3,402,354,RM,36,356
4,472,361,LM,36,356
5,383,307,REar,36,356
6,564,313,LEar,36,356
0,433,307,Nose,37,356
1,395,264,REye,37,356
2,474,269,LEye,37,356
3,392,356,RM,37,356
4,465,361,LM,37,356
5,330,301,REar,37,356
6,530,313,LEar,37,356
0,434,304,Nose,38,356
1,387,263,REye,38,356
2,462,268,LEye,38,356
3,386,357,RM,38,356
4,455,361,LM,38,356
5,298,305,REar,38,356
6,487,313,LEar,38,356
0,433,302,Nose,39,356
1,377,261,REye,39,356
2,447,268,LEye,39,356
3,376,358,RM,39,356
4,438,361,LM,39,356
5,262,300,REar,39,356
6,427,298,LEar,39,356
0,415,305,Nose,0,357
1,406,271,REye,0,357
2,481,270,LEye,0,357
3,390,359,RM,0,357
4,460,366,LM,0,357
5,424,286,REar,0,357
6,593,319,LEar,0,357
0,424,306,Nose,1,357
1,398,271,REye,1,357
2,481,269,LEye,1,357
3,388,363,RM,1,357
4,470,366,LM,1,357
5,383,293,REar,1,357
6,568,314,LEar,1,357
0,431,308,Nose,2,357
1,389,272,REye,2,357
2,476,270,LEye,2,357
3,390,364,RM,2,357
4,473,365,LM,2,357
5,330,312,REar,2,357
6,533,311,LEar,2,357
0,439,307,Nose,3,357
1,385,271,REye,3,357
2,469,269,LEye,3,357
3,393,365,RM,3,357
4,474,365,LM,3,357
5,295,318,REar,3,357
6,486,295,LEar,3,357
0,446,305,Nose,4,357
1,385,272,REye,4,357
2,458,269,LEye,4,357
3,400,365,RM,4,357
4,470,360,LM,4,357
5,270,322,REar,4,357
6,450,289,LEar,4,357
0,417,306,Nose,5,357
1,409,269,REye,5,357
2,485,270,LEye,5,357
3,395,353,RM,5,357
4,479,361,LM,5,357
5,424,286,REar,5,357
6,593,323,LEar,5,357
0,426,306,Nose,6,357
1,400,270,REye,6,357
2,485,269,LEye,6,357
3,391,353,RM,6,357
4,483,357,LM,6,357
5,383,293,REar,6,357
6,565,314,LEar,6,357
0,433,305,Nose,7,357
1,392,270,REye,7,357
2,479,269,LEye,7,357
3,390,355,RM,7,357
4,482,357,LM,7,357
5,330,312,REar,7,357
6,533,311,LEar,7,357
0,441,308,Nose,8,357
1,388,270,REye,8,357
2,470,269,LEye,8,357
3,388,359,RM,8,357
4,478,354,LM,8,357
5,293,315,REar,8,357
6,486,295,LEar,8,357
0,449,304,Nose,9,357
1,387,270,REye,9,357
2,459,268,LEye,9,357
3,393,358,RM,9,357
4,470,351,LM,9,357
5,269,318,REar,9,357
6,450,289,LEar,9,357
0,415,305,Nose,10,357
1,406,271,REye,10,357
2,481,270,LEye,10,357
3,390,359,RM,10,357
4,460,366,LM,10,357
5,424,286,REar,10,357
6,593,319,LEar,10,357
0,424,306,Nose,11,357
1,398,271,REye,11,357
2,481,269,LEye,11,357
3,388,363,RM,11,357
4,470,366,LM,11,357
5,383,293,REar,11,357
6,568,314,LEar,11,357
0,432,308,Nose,12,357
1,390,271,REye,12,357
2,478,269,LEye,12,357
3,390,364,RM,12,357
4,473,365,LM,12,357
5,330,312,REar,12,357
6,533,311,LEar,12,357
0,439,307,Nose,13,357
1,385,271,REye,13,357
2,469,269,LEye,13,357
3,393,365,RM,13,357
4,474,365,LM,13,357
5,295,318,REar,13,357
6,486,295,LEar,13,357
0,446,305,Nose,14,357
1,385,272,REye,14,357
2,458,269,LEye,14,357
3,400,365,RM,14,357
4,470,360,LM,14,357
5,270,322,REar,14,357
6,450,289,LEar,14,357
0,417,306,Nose,15,357
1,406,272,REye,15,357
2,482,270,LEye,15,357
3,394,354,RM,15,357
4,478,363,LM,15,357
5,424,286,REar,15,357
6,591,319,LEar,15,357
0,421,305,Nose,16,357
1,395,272,REye,16,357
2,481,269,LEye,16,357
3,389,360,RM,16,357
4,481,363,LM,16,357
5,383,293,REar,16,357
6,565,309,LEar,16,357
0,430,309,Nose,17,357
1,388,273,REye,17,357
2,474,270,LEye,17,357
3,384,360,RM,17,357
4,477,360,LM,17,357
5,330,316,REar,17,357
6,526,314,LEar,17,357
0,435,308,Nose,18,357
1,382,273,REye,18,357
2,465,269,LEye,18,357
3,382,360,RM,18,357
4,474,356,LM,18,357
5,290,316,REar,18,357
6,486,295,LEar,18,357
0,444,305,Nose,19,357
1,381,273,REye,19,357
2,454,269,LEye,19,357
3,388,360,RM,19,357
4,470,356,LM,19,357
5,264,320,REar,19,357
6,450,289,LEar,19,357
0,415,305,Nose,20,357
1,406,271,REye,20,357
2,481,270,LEye,20,357
3,390,359,RM,20,357
4,460,366,LM,20,357
5,424,286,REar,20,357
6,593,319,LEar,20,357
0,424,307,Nose,21,357
1,399,271,REye,21,357
2,483,269,LEye,21,357
3,388,363,RM,21,357
4,470,366,LM,21,357
5,383,293,REar,21,357
6,568,314,LEar,21,357
0,432,308,Nose,22,357
1,390,271,REye,22,357
2,478,269,LEye,22,357
3,390,364,RM,22,357
4,473,365,LM,22,357
5,330,312,REar,22,357
6,533,311,LEar,22,357
0,439,307,Nose,23,357
1,386,272,REye,23,357
2,471,269,LEye,23,357
3,393,365,RM,23,357
4,474,365,LM,23,357
5,295,318,REar,23,357
6,486,295,LEar,23,357
0,446,305,Nose,24,357
1,386,271,REye,24,357
2,460,269,LEye,24,357
3,400,365,RM,24,357
4,470,360,LM,24,357
5,270,322,REar,24,357
6,450,289,LEar,24,357
0,416,306,Nose,25,357
1,408,277,REye,25,357
2,482,270,LEye,25,357
3,395,362,RM,25,357
4,478,364,LM,25,357
5,424,286,REar,25,357
6,596,316,LEar,25,357
0,424,307,Nose,26,357
1,399,278,REye,26,357
2,483,269,LEye,26,357
3,389,364,RM,26,357
4,485,362,LM,26,357
5,374,303,REar,26,357
6,568,310,LEar,26,357
0,431,310,Nose,27,357
1,389,278,REye,27,357
2,477,269,LEye,27,357
3,386,366,RM,27,357
4,488,363,LM,27,357
5,333,320,REar,27,357
6,533,311,LEar,27,357
0,438,309,Nose,28,357
1,384,278,REye,28,357
2,469,269,LEye,28,357
3,389,369,RM,28,357
4,488,360,LM,28,357
5,298,324,REar,28,357
6,486,295,LEar,28,357
0,445,306,Nose,29,357
1,384,279,REye,29,357
2,458,269,LEye,29,357
3,391,366,RM,29,357
4,479,356,LM,29,357
5,273,330,REar,29,357
6,450,289,LEar,29,357
0,415,305,Nose,30,357
1,406,271,REye,30,357
2,481,270,LEye,30,357
3,390,359,RM,30,357
4,460,366,LM,30,357
5,424,286,REar,30,357
6,593,319,LEar,30,357
0,424,307,Nose,31,357
1,399,271,REye,31,357
2,483,269,LEye,31,357
3,388,363,RM,31,357
4,470,366,LM,31,357
5,383,293,REar,31,357
6,568,314,LEar,31,357
0,432,308,Nose,32,357
1,390,271,REye,32,357
2,478,269,LEye,32,357
3,390,364,RM,32,357
4,473,365,LM,32,357
5,330,312,REar,32,357
6,533,311,LEar,32,357
0,439,307,Nose,33,357
1,386,272,REye,33,357
2,471,269,LEye,33,357
3,393,365,RM,33,357
4,474,365,LM,33,357
5,295,318,REar,33,357
6,486,295,LEar,33,357
0,446,305,Nose,34,357
1,386,271,REye,34,357
2,460,269,LEye,34,357
3,400,365,RM,34,357
4,470,360,LM,34,357
5,270,322,REar,34,357
6,450,289,LEar,34,357
0,416,306,Nose,35,357
1,404,274,REye,35,357
2,480,270,LEye,35,357
3,394,360,RM,35,357
4,478,358,LM,35,357
5,424,286,REar,35,357
6,590,316,LEar,35,357
0,421,306,Nose,36,357
1,393,273,REye,36,357
2,478,269,LEye,36,357
3,391,359,RM,36,357
4,485,358,LM,36,357
5,374,303,REar,36,357
6,563,311,LEar,36,357
0,428,309,Nose,37,357
1,385,274,REye,37,357
2,471,269,LEye,37,357
3,386,361,RM,37,357
4,483,356,LM,37,357
5,328,318,REar,37,357
6,531,308,LEar,37,357
0,435,311,Nose,38,357
1,380,274,REye,38,357
2,465,271,LEye,38,357
3,382,364,RM,38,357
4,477,354,LM,38,357
5,293,324,REar,38,357
6,486,295,LEar,38,357
0,443,306,Nose,39,357
1,380,274,REye,39,357
2,454,268,LEye,39,357
3,388,362,RM,39,357
4,469,352,LM,39,357
5,269,327,REar,39,357
6,450,289,LEar,39,357
0,426,321,Nose,0,358
1,413,267,REye,0,358
2,491,264,LEye,0,358
3,422,363,RM,0,358
4,485,365,LM,0,358
5,430,302,REar,0,358
6,596,307,LEar,0,358
0,429,318,Nose,1,358
1,395,266,REye,1,358
2,482,263,LEye,1,358
3,406,362,RM,1,358
4,473,363,LM,1,358
5,397,308,REar,1,358
6,560,309,LEar,1,358
0,433,316,Nose,2,358
1,388,263,REye,2,358
2,476,263,LEye,2,358
3,395,361,RM,2,358
4,471,359,LM,2,358
5,347,310,REar,2,358
6,524,305,LEar,2,358
0,425,317,Nose,3,358
1,372,263,REye,3,358
2,460,263,LEye,3,358
3,382,362,RM,3,358
4,456,362,LM,3,358
5,299,313,REar,3,358
6,458,305,LEar,3,358
0,434,320,Nose,4,358
1,368,265,REye,4,358
2,447,265,LEye,4,358
3,380,365,RM,4,358
4,446,363,LM,4,358
5,271,315,REar,4,358
6,434,300,LEar,4,358
0,426,321,Nose,5,358
1,413,267,REye,5,358
2,491,264,LEye,5,358
3,422,363,RM,5,358
4,485,365,LM,5,358
5,430,302,REar,5,358
6,596,307,LEar,5,358
0,429,318,Nose,6,358
1,395,266,REye,6,358
2,482,263,LEye,6,358
3,406,362,RM,6,358
4,473,363,LM,6,358
5,397,308,REar,6,358
6,560,309,LEar,6,358
0,433,316,Nose,7,358
1,388,263,REye,7,358
2,476,263,LEye,7,358
3,395,361,RM,7,358
4,471,359,LM,7,358
5,347,310,REar,7,358
6,524,305,LEar,7,358
0,425,317,Nose,8,358
1,372,263,REye,8,358
2,460,263,LEye,8,358
3,382,362,RM,8,358
4,456,362,LM,8,358
5,299,313,REar,8,358
6,458,305,LEar,8,358
0,434,320,Nose,9,358
1,368,265,REye,9,358
2,447,265,LEye,9,358
3,380,365,RM,9,358
4,446,363,LM,9,358
5,271,315,REar,9,358
6,434,300,LEar,9,358
0,424,316,Nose,10,358
1,410,263,REye,10,358
2,490,260,LEye,10,358
3,422,359,RM,10,358
4,480,361,LM,10,358
5,430,302,REar,10,358
6,596,307,LEar,10,358
0,426,314,Nose,11,358
1,394,263,REye,11,358
2,480,260,LEye,11,358
3,404,361,RM,11,358
4,469,360,LM,11,358
5,404,304,REar,11,358
6,558,308,LEar,11,358
0,432,310,Nose,12,358
1,386,260,REye,12,358
2,475,258,LEye,12,358
3,395,357,RM,12,358
4,471,359,LM,12,358
5,342,303,REar,12,358
6,524,302,LEar,12,358
0,428,313,Nose,13,358
1,372,263,REye,13,358
2,457,260,LEye,13,358
3,382,362,RM,13,358
4,456,358,LM,13,358
5,299,313,REar,13,358
6,458,305,LEar,13,358
0,432,317,Nose,14,358
1,367,260,REye,14,358
2,445,260,LEye,14,358
3,384,361,RM,14,358
4,449,357,LM,14,358
5,271,315,REar,14,358
6,434,300,LEar,14,358
0,426,316,Nose,15,358
1,413,262,REye,15,358
2,489,258,LEye,15,358
3,422,355,RM,15,358
4,485,356,LM,15,358
5,430,302,REar,15,358
6,596,307,LEar,15,358
0,429,318,Nose,16,358
1,396,262,REye,16,358
2,480,259,LEye,16,358
3,402,353,RM,16,358
4,476,355,LM,16,358
5,408,300,REar,16,358
6,561,303,LEar,16,358
0,433,316,Nose,17,358
1,387,260,REye,17,358
2,474,258,LEye,17,358
3,393,353,RM,17,358
4,472,354,LM,17,358
5,348,303,REar,17,358
6,524,301,LEar,17,358
0,426,313,Nose,18,358
1,372,260,REye,18,358
2,460,259,LEye,18,358
3,379,355,RM,18,358
4,457,354,LM,18,358
5,303,307,REar,18,358
6,458,296,LEar,18,358
0,428,316,Nose,19,358
1,367,260,REye,19,358
2,449,260,LEye,19,358
3,375,357,RM,19,358
4,447,353,LM,19,358
5,272,308,REar,19,358
6,433,296,LEar,19,358
0,424,316,Nose,20,358
1,410,263,REye,20,358
2,490,260,LEye,20,358
3,422,359,RM,20,358
4,480,361,LM,20,358
5,430,302,REar,20,358
6,596,307,LEar,20,358
0,426,314,Nose,21,358
1,394,263,REye,21,358
2,480,260,LEye,21,358
3,404,361,RM,21,358
4,469,360,LM,21,358
5,404,304,REar,21,358
6,558,308,LEar,21,358
0,432,310,Nose,22,358
1,386,260,REye,22,358
2,475,258,LEye,22,358
3,395,357,RM,22,358
4,471,359,LM,22,358
5,342,303,REar,22,358
6,524,302,LEar,22,358
0,428,313,Nose,23,358
1,372,263,REye,23,358
2,457,260,LEye,23,358
3,382,362,RM,23,358
4,456,358,LM,23,358
5,299,313,REar,23,358
6,458,305,LEar,23,358
0,432,317,Nose,24,358
1,367,260,REye,24,358
2,445,260,LEye,24,358
3,384,361,RM,24,358
4,449,357,LM,24,358
5,271,315,REar,24,358
6,434,300,LEar,24,358
0,426,316,Nose,25,358
1,413,262,REye,25,358
2,489,258,LEye,25,358
3,422,355,RM,25,358
4,485,356,LM,25,358
5,430,302,REar,25,358
6,596,307,LEar,25,358
0,429,318,Nose,26,358
1,396,262,REye,26,358
2,480,259,LEye,26,358
3,402,353,RM,26,358
4,476,355,LM,26,358
5,408,300,REar,26,358
6,561,303,LEar,26,358
0,433,316,Nose,27,358
1,387,260,REye,27,358
2,474,258,LEye,27,358
3,393,353,RM,27,358
4,472,354,LM,27,358
5,348,303,REar,27,358
6,524,301,LEar,27,358
0,426,313,Nose,28,358
1,372,260,REye,28,358
2,460,259,LEye,28,358
3,379,355,RM,28,358
4,457,354,LM,28,358
5,303,307,REar,28,358
6,458,296,LEar,28,358
0,428,316,Nose,29,358
1,367,260,REye,29,358
2,449,260,LEye,29,358
3,375,357,RM,29,358
4,447,353,LM,29,358
5,272,308,REar,29,358
6,433,296,LEar,29,358
0,424,316,Nose,30,358
1,410,263,REye,30,358
2,490,260,LEye,30,358
3,417,362,RM,30,358
4,480,361,LM,30,358
5,430,302,REar,30,358
6,596,307,LEar,30,358
0,426,314,Nose,31,358
1,394,263,REye,31,358
2,480,260,LEye,31,358
3,404,361,RM,31,358
4,469,360,LM,31,358
5,404,304,REar,31,358
6,558,308,LEar,31,358
0,432,310,Nose,32,358
1,386,260,REye,32,358
2,475,258,LEye,32,358
3,395,357,RM,32,358
4,471,359,LM,32,358
5,342,303,REar,32,358
6,524,302,LEar,32,358
0,428,313,Nose,33,358
1,372,263,REye,33,358
2,457,260,LEye,33,358
3,382,362,RM,33,358
4,456,358,LM,33,358
5,299,313,REar,33,358
6,458,305,LEar,33,358
0,432,317,Nose,34,358
1,367,260,REye,34,358
2,445,260,LEye,34,358
3,384,361,RM,34,358
4,449,357,LM,34,358
5,271,315,REar,34,358
6,434,300,LEar,34,358
0,426,316,Nose,35,358
1,413,262,REye,35,358
2,490,260,LEye,35,358
3,422,355,RM,35,358
4,488,360,LM,35,358
5,430,302,REar,35,358
6,600,303,LEar,35,358
0,429,318,Nose,36,358
1,396,262,REye,36,358
2,482,261,LEye,36,358
3,402,353,RM,36,358
4,479,359,LM,36,358
5,408,300,REar,36,358
6,561,303,LEar,36,358
0,433,316,Nose,37,358
1,389,262,REye,37,358
2,478,260,LEye,37,358
3,393,353,RM,37,358
4,472,354,LM,37,358
5,350,305,REar,37,358
6,531,302,LEar,37,358
0,426,313,Nose,38,358
1,372,260,REye,38,358
2,460,259,LEye,38,358
3,379,355,RM,38,358
4,457,354,LM,38,358
5,305,307,REar,38,358
6,458,296,LEar,38,358
0,428,316,Nose,39,358
1,366,263,REye,39,358
2,449,260,LEye,39,358
3,375,357,RM,39,358
4,449,354,LM,39,358
5,272,308,REar,39,358
6,433,296,LEar,39,358
0,426,307,Nose,0,359
1,407,258,REye,0,359
2,484,252,LEye,0,359
3,419,362,RM,0,359
4,479,363,LM,0,359
5,430,284,REar,0,359
6,602,285,LEar,0,359
0,424,307,Nose,1,359
1,392,257,REye,1,359
2,479,252,LEye,1,359
3,401,361,RM,1,359
4,472,361,LM,1,359
5,387,294,REar,1,359
6,567,286,LEar,1,359
0,429,307,Nose,2,359
1,386,255,REye,2,359
2,477,252,LEye,2,359
3,398,362,RM,2,359
4,468,361,LM,2,359
5,342,277,REar,2,359
6,539,278,LEar,2,359
0,424,304,Nose,3,359
1,373,255,REye,3,359
2,462,253,LEye,3,359
3,383,364,RM,3,359
4,455,359,LM,3,359
5,297,284,REar,3,359
6,490,286,LEar,3,359
0,429,304,Nose,4,359
1,370,256,REye,4,359
2,453,254,LEye,4,359
3,381,367,RM,4,359
4,446,361,LM,4,359
5,267,289,REar,4,359
6,424,284,LEar,4,359
0,426,307,Nose,5,359
1,407,258,REye,5,359
2,484,252,LEye,5,359
3,419,362,RM,5,359
4,479,363,LM,5,359
5,430,284,REar,5,359
6,602,285,LEar,5,359
0,424,307,Nose,6,359
1,392,257,REye,6,359
2,479,252,LEye,6,359
3,401,361,RM,6,359
4,472,361,LM,6,359
5,387,294,REar,6,359
6,567,286,LEar,6,359
0,429,300,Nose,7,359
1,384,252,REye,7,359
2,474,250,LEye,7,359
3,391,353,RM,7,359
4,468,352,LM,7,359
5,331,276,REar,7,359
6,530,274,LEar,7,359
0,424,302,Nose,8,359
1,370,252,REye,8,359
2,458,251,LEye,8,359
3,377,357,RM,8,359
4,452,352,LM,8,359
5,289,278,REar,8,359
6,490,286,LEar,8,359
0,429,300,Nose,9,359
1,368,253,REye,9,359
2,449,251,LEye,9,359
3,376,359,RM,9,359
4,445,352,LM,9,359
5,258,281,REar,9,359
6,423,280,LEar,9,359
0,426,307,Nose,10,359
1,407,258,REye,10,359
2,487,254,LEye,10,359
3,413,364,RM,10,359
4,475,366,LM,10,359
5,433,285,REar,10,359
6,595,294,LEar,10,359
0,424,307,Nose,11,359
1,392,257,REye,11,359
2,480,254,LEye,11,359
3,399,364,RM,11,359
4,469,365,LM,11,359
5,387,294,REar,11,359
6,564,294,LEar,11,359
0,429,307,Nose,12,359
1,386,255,REye,12,359
2,477,255,LEye,12,359
3,398,362,RM,12,359
4,466,363,LM,12,359
5,336,280,REar,12,359
6,534,285,LEar,12,359
0,426,304,Nose,13,359
1,375,254,REye,13,359
2,464,255,LEye,13,359
3,383,364,RM,13,359
4,454,363,LM,13,359
5,294,284,REar,13,359
6,490,286,LEar,13,359
0,429,304,Nose,14,359
1,374,255,REye,14,359
2,453,255,LEye,14,359
3,381,367,RM,14,359
4,446,361,LM,14,359
5,267,289,REar,14,359
6,424,284,LEar,14,359
0,429,305,Nose,15,359
1,404,255,REye,15,359
2,484,249,LEye,15,359
3,415,352,RM,15,359
4,483,355,LM,15,359
5,433,281,REar,15,359
6,595,280,LEar,15,359
0,425,305,Nose,16,359
1,390,254,REye,16,359
2,477,250,LEye,16,359
3,399,354,RM,16,359
4,474,353,LM,16,359
5,387,294,REar,16,359
6,563,280,LEar,16,359
0,429,300,Nose,17,359
1,384,252,REye,17,359
2,474,250,LEye,17,359
3,391,353,RM,17,359
4,468,352,LM,17,359
5,331,276,REar,17,359
6,530,274,LEar,17,359
0,424,302,Nose,18,359
1,370,252,REye,18,359
2,458,251,LEye,18,359
3,377,357,RM,18,359
4,452,352,LM,18,359
5,289,278,REar,18,359
6,490,286,LEar,18,359
0,429,300,Nose,19,359
1,368,253,REye,19,359
2,449,251,LEye,19,359
3,376,359,RM,19,359
4,445,352,LM,19,359
5,258,281,REar,19,359
6,423,280,LEar,19,359
0,426,307,Nose,20,359
1,406,259,REye,20,359
2,485,256,LEye,20,359
3,413,364,RM,20,359
4,475,366,LM,20,359
5,433,285,REar,20,359
6,595,294,LEar,20,359
0,424,307,Nose,21,359
1,391,258,REye,21,359
2,479,255,LEye,21,359
3,399,364,RM,21,359
4,469,365,LM,21,359
5,387,294,REar,21,359
6,564,294,LEar,21,359
0,429,307,Nose,22,359
1,386,255,REye,22,359
2,477,255,LEye,22,359
3,398,362,RM,22,359
4,466,363,LM,22,359
5,336,280,REar,22,359
6,534,285,LEar,22,359
0,426,307,Nose,23,359
1,374,256,REye,23,359
2,462,257,LEye,23,359
3,383,364,RM,23,359
4,454,363,LM,23,359
5,294,284,REar,23,359
6,490,286,LEar,23,359
0,430,305,Nose,24,359
1,373,257,REye,24,359
2,453,258,LEye,24,359
3,381,367,RM,24,359
4,446,361,LM,24,359
5,267,289,REar,24,359
6,424,284,LEar,24,359
0,429,305,Nose,25,359
1,407,255,REye,25,359
2,487,250,LEye,25,359
3,421,355,RM,25,359
4,489,357,LM,25,359
5,433,281,REar,25,359
6,595,280,LEar,25,359
0,430,303,Nose,26,359
1,392,255,REye,26,359
2,479,252,LEye,26,359
3,400,353,RM,26,359
4,479,353,LM,26,359
5,387,294,REar,26,359
6,563,280,LEar,26,359
0,432,302,Nose,27,359
1,386,253,REye,27,359
2,477,251,LEye,27,359
3,391,353,RM,27,359
4,471,350,LM,27,359
5,331,276,REar,27,359
6,530,274,LEar,27,359
0,424,305,Nose,28,359
1,373,254,REye,28,359
2,461,252,LEye,28,359
3,377,357,RM,28,359
4,452,352,LM,28,359
5,289,278,REar,28,359
6,490,286,LEar,28,359
0,430,304,Nose,29,359
1,371,254,REye,29,359
2,451,253,LEye,29,359
3,376,359,RM,29,359
4,445,352,LM,29,359
5,258,281,REar,29,359
6,423,280,LEar,29,359
0,426,307,Nose,30,359
1,406,259,REye,30,359
2,485,256,LEye,30,359
3,413,364,RM,30,359
4,475,366,LM,30,359
5,433,285,REar,30,359
6,595,294,LEar,30,359
0,424,307,Nose,31,359
1,391,258,REye,31,359
2,479,255,LEye,31,359
3,399,364,RM,31,359
4,469,365,LM,31,359
5,387,294,REar,31,359
6,564,294,LEar,31,359
0,429,307,Nose,32,359
1,386,255,REye,32,359
2,477,255,LEye,32,359
3,398,362,RM,32,359
4,466,363,LM,32,359
5,336,280,REar,32,359
6,534,285,LEar,32,359
0,426,307,Nose,33,359
1,374,256,REye,33,359
2,462,257,LEye,33,359
3,383,364,RM,33,359
4,454,363,LM,33,359
5,294,284,REar,33,359
6,490,286,LEar,33,359
0,430,305,Nose,34,359
1,373,257,REye,34,359
2,453,258,LEye,34,359
3,381,367,RM,34,359
4,446,361,LM,34,359
5,267,289,REar,34,359
6,424,284,LEar,34,359
0,429,305,Nose,35,359
1,407,255,REye,35,359
2,487,250,LEye,35,359
3,421,355,RM,35,359
4,489,357,LM,35,359
5,433,281,REar,35,359
6,595,280,LEar,35,359
0,430,303,Nose,36,359
1,392,255,REye,36,359
2,479,252,LEye,36,359
3,400,353,RM,36,359
4,479,353,LM,36,359
5,387,294,REar,36,359
6,563,280,LEar,36,359
0,432,302,Nose,37,359
1,386,253,REye,37,359
2,477,251,LEye,37,359
3,391,353,RM,37,359
4,471,350,LM,37,359
5,331,276,REar,37,359
6,530,274,LEar,37,359
0,424,305,Nose,38,359
1,373,254,REye,38,359
2,461,252,LEye,38,359
3,377,357,RM,38,359
4,452,352,LM,38,359
5,289,278,REar,38,359
6,490,286,LEar,38,359
0,430,304,Nose,39,359
1,371,254,REye,39,359
2,451,253,LEye,39,359
3,376,359,RM,39,359
4,445,352,LM,39,359
5,258,281,REar,39,359
6,423,280,LEar,39,359
0,435,327,Nose,0,360
1,409,269,REye,0,360
2,493,274,LEye,0,360
3,419,377,RM,0,360
4,479,384,LM,0,360
5,451,326,REar,0,360
6,601,334,LEar,0,360
0,433,327,Nose,1,360
1,397,269,REye,1,360
2,489,275,LEye,1,360
3,406,378,RM,1,360
4,474,381,LM,1,360
5,383,322,REar,1,360
6,568,336,LEar,1,360
0,434,325,Nose,2,360
1,388,269,REye,2,360
2,482,278,LEye,2,360
3,398,379,RM,2,360
4,467,383,LM,2,360
5,330,314,REar,2,360
6,537,332,LEar,2,360
0,432,327,Nose,3,360
1,383,265,REye,3,360
2,474,274,LEye,3,360
3,386,379,RM,3,360
4,458,379,LM,3,360
5,295,316,REar,3,360
6,488,319,LEar,3,360
0,432,329,Nose,4,360
1,375,269,REye,4,360
2,459,275,LEye,4,360
3,384,386,RM,4,360
4,447,385,LM,4,360
5,263,329,REar,4,360
6,430,335,LEar,4,360
0,427,328,Nose,5,360
1,409,266,REye,5,360
2,487,271,LEye,5,360
3,415,372,RM,5,360
4,483,376,LM,5,360
5,451,326,REar,5,360
6,604,329,LEar,5,360
0,428,327,Nose,6,360
1,397,265,REye,6,360
2,485,271,LEye,6,360
3,401,368,RM,6,360
4,476,371,LM,6,360
5,383,322,REar,6,360
6,573,332,LEar,6,360
0,428,325,Nose,7,360
1,388,265,REye,7,360
2,483,272,LEye,7,360
3,393,368,RM,7,360
4,470,372,LM,7,360
5,334,316,REar,7,360
6,538,331,LEar,7,360
0,429,323,Nose,8,360
1,381,263,REye,8,360
2,475,271,LEye,8,360
3,384,370,RM,8,360
4,458,371,LM,8,360
5,301,314,REar,8,360
6,488,325,LEar,8,360
0,429,325,Nose,9,360
1,373,265,REye,9,360
2,462,271,LEye,9,360
3,377,374,RM,9,360
4,447,370,LM,9,360
5,263,329,REar,9,360
6,430,335,LEar,9,360
0,435,327,Nose,10,360
1,409,269,REye,10,360
2,493,274,LEye,10,360
3,419,377,RM,10,360
4,479,384,LM,10,360
5,451,326,REar,10,360
6,601,334,LEar,10,360
0,433,327,Nose,11,360
1,397,269,REye,11,360
2,489,275,LEye,11,360
3,406,378,RM,11,360
4,474,381,LM,11,360
5,383,322,REar,11,360
6,568,336,LEar,11,360
0,434,325,Nose,12,360
1,388,269,REye,12,360
2,482,278,LEye,12,360
3,398,379,RM,12,360
4,467,383,LM,12,360
5,330,314,REar,12,360
6,537,332,LEar,12,360
0,435,328,Nose,13,360
1,383,265,REye,13,360
2,474,274,LEye,13,360
3,386,379,RM,13,360
4,458,379,LM,13,360
5,295,316,REar,13,360
6,488,319,LEar,13,360
0,432,329,Nose,14,360
1,375,269,REye,14,360
2,459,275,LEye,14,360
3,384,386,RM,14,360
4,447,385,LM,14,360
5,263,329,REar,14,360
6,430,335,LEar,14,360
0,427,328,Nose,15,360
1,409,266,REye,15,360
2,487,271,LEye,15,360
3,415,372,RM,15,360
4,483,376,LM,15,360
5,451,326,REar,15,360
6,604,329,LEar,15,360
0,428,327,Nose,16,360
1,397,265,REye,16,360
2,485,271,LEye,16,360
3,401,368,RM,16,360
4,476,371,LM,16,360
5,383,322,REar,16,360
6,573,332,LEar,16,360
0,428,325,Nose,17,360
1,388,265,REye,17,360
2,483,272,LEye,17,360
3,393,368,RM,17,360
4,470,372,LM,17,360
5,334,316,REar,17,360
6,538,331,LEar,17,360
0,429,323,Nose,18,360
1,381,263,REye,18,360
2,475,271,LEye,18,360
3,384,370,RM,18,360
4,458,371,LM,18,360
5,301,314,REar,18,360
6,488,325,LEar,18,360
0,429,325,Nose,19,360
1,373,265,REye,19,360
2,462,271,LEye,19,360
3,377,374,RM,19,360
4,447,370,LM,19,360
5,263,329,REar,19,360
6,430,335,LEar,19,360
0,435,327,Nose,20,360
1,409,269,REye,20,360
2,493,274,LEye,20,360
3,419,377,RM,20,360
4,479,384,LM,20,360
5,451,326,REar,20,360
6,601,334,LEar,20,360
0,433,327,Nose,21,360
